163.69,149.122,200.238,69.253,116.17,102.26,3.102,6.100,231.141
51.48,214.183,93.212,211.54,51.129,44.247,46.112,147.164,201.44
21.134,23.59,78.31,205.13,57.17,25.133,11.173,72.140,139.131
202.59,166.246,125.125,149.39,251.236,221.192,24.222,214.74,24.226
104.207,182.127,28.141,5.11,206.202,48.183,41.116,32.110,123.241
96.175,64.217,54.171,156.240,216.65,121.9,135.83,122.196,249.0
57.170,241.13,233.71,202.109,199.213,140.203,234.62,124.97,146.198
213.181,167.221,195.221,216.27,233.185,9.44,156.212,214.47,151.53
176.114,177.136,241.31,170.20,125.50,29.142,93.99,59.234,219.47
25.88,185.83,7.70,185.98,177.193,98.147,170.27,64.56,120.230
175.134,239.89,142.154,48.164,171.112,162.220,130.128,98.111,12.141
167.52,241.5,96.237,255.24,41.10,204.183,188.100,58.40,159.150
246.78,132.192,186.212,131.227,5.188,224.14,194.87,197.59,242.78
206.132,5.122,64.41,169.164,78.108,159.100,133.180,101.183,102.82
239.252,44.137,152.201,206.117,83.253,167.9,178.103,106.94,170.109
48.247,68.165,86.86,144.114,14.29,217.163,33.227,224.121,44.115
40.229,226.154,66.58,104.124,40.134,230.118,197.118,210.63,164.133
165.196,108.143,79.230,252.97,123.183,60.90,73.202,189.190,136.50
150.195,200.51,65.213,35.49,242.234,66.174,234.213,138.39,148.202
106.176,111.153,115.61,50.204,253.137,21.118,85.244,193.86,243.248
47.114,228.32,192.254,88.89,80.224,98.47,192.73,197.150,57.210
101.218,136.139,83.42,32.48,224.227,186.128,219.25,193.0,74.167
115.38,96.193,101.130,189.14,75.112,138.166,199.151,184.131,152.81
167.81,166.221,96.196,249.133,199.117,159.136,161.198,24.202,5.95
212.11,15.247,34.16,206.218,27.51,172.177,88.105,139.20,121.137
208.138,10.213,204.165,70.236,235.180,111.171,150.194,90.187,217.101
0.72,52.98,228.109,232.210,101.69,158.124,253.32,104.140,67.1
105.138,145.29,110.5,192.124,251.146,222.24,63.236,75.52,225.221
17.106,34.230,104.186,15.22,241.111,43.28,73.224,57.163,96.59
64.182,184.253,140.155,223.197,1.179,80.75,20.87,205.212,37.219
87.171,61.18,103.41,194.81,26.0,108.55,25.169,226.60,99.196
57.236,251.22,67.98,119.211,70.89,23.63,7.8,149.229,93.175
37.171,251.102,204.89,188.79,69.209,61.201,178.120,55.98,104.230
202.149,167.172,125.81,65.180,88.67,78.61,55.185,125.212,44.34
157.174,19.173,64.197,230.156,114.87,63.248,33.126,106.99,95.5
126.179,5.81,23.34,230.0,27.30,94.242,180.237,2.119,16.193
200.57,103.245,178.12,198.177,152.243,115.35,226.178,14.239,130.144
60.92,15.255,205.59,188.20,69.13,54.182,217.96,29.178,167.254
243.91,179.153,52.89,60.216,99.195,128.211,2.154,237.215,13.79
97.105,106.193,235.11,121.33,25.180,147.56,197.127,125.95,103.6
158.97,216.63,62.116,84.211,63.97,227.99,178.87,207.177,191.0
11.249,14.68,158.207,6.94,41.74,39.191,189.18,65.58,222.123
122.182,159.191,42.179,109.29,232.127,222.128,114.52,66.236,183.124
253.116,118.169,52.240,147.131,225.3,130.220,28.197,56.175,189.16
132.17,191.231,21.209,231.159,126.221,71.239,238.173,189.101,57.20
31.84,199.240,114.134,212.44,212.90,55.14,98.112,206.237,3.238
204.66,152.117,59.70,192.7,213.250,91.29,29.77,253.152,220.253
116.80,47.97,121.88,130.56,61.143,11.73,115.56,81.68,218.67
57.13,166.22,91.30,202.235,110.16,128.54,97.177,231.107,191.19
96.72,25.227,88.44,72.127,182.181,177.141,72.240,56.62,143.225
128.254,155.204,197.100,249.101,254.49,231.14,142.118,35.147,131.235
176.41,52.8,125.145,73.192,210.170,32.188,47.133,62.31,111.243
4.193,45.152,2.2,193.225,250.102,34.245,251.70,168.164,198.232
109.17,49.214,199.43,54.170,126.144,185.235,181.25,41.188,107.174
45.150,156.3,49.27,14.151,234.173,192.0,111.13,44.185,114.17
182.240,64.181,156.11,73.104,164.77,159.178,226.141,16.245,36.44
3.19,72.148,204.160,140.58,145.48,13.213,244.206,88.135,210.101
199.237,189.196,38.147,34.116,24.36,25.29,77.4,226.122,97.50
142.226,200.143,243.218,6.186,11.6,126.181,117.142,183.50,4.239
73.85,38.85,92.38,33.151,131.255,80.87,95.64,16.243,165.53
233.139,250.143,229.157,176.68,35.109,221.106,109.21,25.40,164.24
209.113,88.238,22.0,191.237,64.163,23.55,173.138,244.22,84.147
86.170,118.48,236.99,185.207,198.235,48.131,91.1,20.58,97.210
101.106,71.97,198.37,233.159,203.67,178.137,171.111,73.31,112.31
26.191,148.244,148.233,127.243,170.219,121.26,40.23,93.48,87.166
164.125,114.101,48.53,145.250,64.117,204.107,3.154,189.142,67.90
240.51,43.165,203.209,18.157,243.30,198.28,83.100,160.246,24.67
70.81,104.189,109.18,111.14,127.250,141.152,109.200,121.206,155.73
237.218,81.144,63.50,74.19,247.115,208.64,239.123,58.17,189.13
121.170,198.106,184.87,10.226,100.94,34.233,232.156,133.27,207.127
59.208,121.44,153.71,211.176,19.249,61.189,201.139,185.62,165.132
248.88,253.135,241.225,253.177,115.57,61.132,63.149,195.145,213.189
41.0,33.36,52.148,119.11,206.175,72.126,226.242,79.233,54.134
108.143,147.210,111.133,141.204,25.249,169.213,103.170,250.10,53.61
210.31,107.201,233.215,249.83,98.240,188.198,229.241,77.86,48.72
15.11,225.151,107.244,66.200,89.181,148.194,180.238,186.37,169.235
3.121,224.33,129.158,250.37,240.178,200.54,100.74,243.158,196.27
253.147,163.233,128.104,230.71,165.246,199.230,141.127,193.67,205.83
242.32,180.131,226.250,107.122,105.145,117.221,86.93,190.124,120.174
246.47,76.176,178.184,155.56,147.182,251.176,206.86,14.172,80.115
218.105,28.137,73.95,118.41,178.18,151.11,56.174,181.29,61.144
208.180,225.69,183.223,237.75,194.160,49.34,197.211,120.155,73.253
14.195,26.59,120.216,190.27,3.240,231.195,97.178,150.129,108.95
80.135,215.231,233.110,42.3,139.204,132.9,161.26,110.224,141.81
249.55,63.18,202.245,255.58,101.214,89.88,43.78,56.9,95.232
198.158,55.241,188.63,88.175,18.171,6.60,44.137,170.178,218.102
210.177,148.85,92.32,166.28,173.74,171.209,40.213,57.120,189.16
160.6,121.209,67.204,255.74,11.101,178.86,159.103,87.202,229.59
202.176,147.160,32.219,241.225,62.111,29.161,32.11,143.135,172.28
226.228,170.110,216.108,63.232,207.193,31.8,156.152,220.30,161.188
93.232,208.102,171.202,47.209,19.134,220.136,2.213,194.147,154.206
182.162,236.94,24.0,71.172,24.49,123.212,22.52,33.38,194.126
150.169,2.81,119.47,22.116,196.131,70.195,140.198,121.15,174.43
201.233,58.252,149.76,168.191,174.35,190.105,102.3,121.99,67.177
66.199,13.71,214.11,199.102,153.237,206.251,35.39,10.184,197.199
3.163,204.7,69.109,28.33,20.250,150.171,110.192,86.51,158.68
202.116,54.166,184.81,179.176,73.160,85.12,161.97,193.233,237.2
226.213,60.78,122.79,111.252,30.183,25.157,40.181,233.43,242.214
234.26,51.32,47.112,209.25,192.73,214.118,71.149,222.191,246.252
113.71,138.42,177.202,19.40,44.186,19.35,230.124,85.131,53.231
77.235,92.3,183.242,187.181,152.151,218.8,156.27,25.200,155.229
194.151,177.178,205.238,111.226,179.126,44.117,173.176,224.80,0.48
33.157,188.130,29.119,156.73,73.78,91.250,35.181,112.126,36.157
86.7,81.167,194.187,181.108,174.133,231.98,158.221,239.176,120.30
234.230,5.158,51.53,106.227,55.86,191.217,39.169,33.170,228.137
129.216,68.148,53.243,72.56,66.86,143.162,106.53,210.15,50.4
114.46,81.83,16.223,4.49,29.52,18.143,193.232,201.33,47.57
90.188,102.241,1.118,111.37,124.156,64.65,18.198,92.241,88.196
72.43,61.16,188.159,186.237,139.78,244.26,38.69,177.87,83.179
38.193,83.15,20.172,57.251,228.218,20.96,83.167,136.194,239.89
214.246,101.147,166.203,100.102,212.240,183.129,200.245,221.97,49.38
75.221,61.152,163.234,46.172,173.86,177.60,200.203,213.226,237.28
177.108,235.0,6.170,163.168,140.142,251.201,121.222,33.100,200.74
44.179,60.102,73.61,208.117,149.205,172.21,181.235,161.89,108.31
112.141,249.114,44.125,145.110,106.18,226.49,78.155,7.152,34.211
197.8,141.44,208.79,44.149,9.79,121.115,217.206,210.136,41.185
72.155,217.243,220.253,153.35,234.243,137.16,36.118,211.78,102.4
14.163,150.30,87.4,187.85,167.33,198.73,116.129,166.233,36.66
31.181,96.232,45.240,239.53,163.105,142.167,17.47,89.145,78.23
56.207,19.112,85.66,130.51,134.96,16.68,102.60,173.204,156.166
93.191,67.236,141.171,179.1,147.174,255.52,18.83,169.127,80.166
211.214,11.211,87.92,5.154,231.24,241.132,173.228,144.236,132.214
212.55,25.223,217.8,85.60,230.210,238.210,194.152,159.144,60.105
104.48,19.16,148.225,34.181,247.61,45.47,251.187,128.230,193.137
129.56,85.59,165.126,70.143,219.118,143.125,105.232,57.11,67.205
174.208,48.203,22.218,227.110,45.190,36.62,55.67,167.188,36.134
44.13,53.106,96.27,33.5,75.15,199.47,95.59,237.215,114.214
252.159,87.255,191.108,228.119,238.114,86.52,147.119,19.70,68.227
0.57,240.190,40.49,141.114,215.235,176.235,217.143,231.22,203.50
204.130,200.185,40.246,201.34,21.199,247.80,34.228,236.228,13.186
1.63,56.10,170.60,244.130,124.193,144.170,231.187,108.195,197.154
153.169,59.40,62.85,179.165,96.179,72.239,133.108,209.159,8.182
155.2,68.32,234.16,176.225,237.245,68.20,178.208,255.4,10.21
108.147,236.31,202.134,251.237,51.137,251.134,43.175,102.88,17.72
42.89,180.197,169.105,108.174,42.222,134.20,44.118,157.87,107.155
10.177,235.204,15.255,107.201,208.137,229.0,39.2,8.39,30.172
104.20,203.191,81.242,227.76,174.97,24.145,118.135,158.196,96.255
129.239,195.54,198.89,76.123,127.134,141.137,68.139,33.81,40.149
130.24,180.78,177.6,126.244,180.117,219.197,49.50,229.15,31.63
75.251,46.83,120.253,30.164,5.126,147.98,246.90,50.52,9.160
82.5,146.109,48.196,153.24,93.140,103.255,185.91,127.239,49.190
195.138,89.147,136.49,7.246,239.27,175.94,184.193,26.89,209.66
238.219,67.116,183.122,37.53,105.196,194.216,125.4,144.32,33.219
117.134,187.230,221.2,161.193,186.223,29.70,113.80,1.67,146.127
234.242,76.72,90.14,11.194,148.77,249.211,101.12,158.166,138.183
52.47,39.122,136.182,55.156,232.31,228.27,41.18,108.40,143.35
213.140,85.184,28.224,125.68,194.90,101.166,140.34,201.34,26.73
205.107,140.138,78.203,99.224,139.253,205.221,194.140,60.77,131.26
171.231,188.22,151.134,149.244,174.91,5.195,19.176,26.219,122.143
6.10,96.113,21.239,184.133,4.187,204.140,189.148,183.60,179.36
14.205,95.248,149.148,147.183,214.170,77.103,142.1,248.22,174.134
115.44,230.130,161.244,81.101,106.183,156.1,19.200,170.155,252.134
18.178,124.8,202.185,110.200,89.59,54.236,73.152,6.184,220.5
155.206,95.241,151.105,23.41,231.37,54.54,89.216,254.156,231.96
69.106,138.223,160.204,220.139,244.25,212.64,57.209,161.72,15.82
24.224,137.222,243.224,189.162,0.229,28.144,78.192,19.168,58.236
124.2,94.53,239.240,7.162,128.102,22.48,27.180,4.197,197.4
7.222,114.136,87.143,221.84,152.8,116.87,18.37,97.234,66.43
185.46,167.195,102.236,62.241,163.230,58.102,192.158,208.136,207.35
39.180,196.80,92.215,213.134,208.28,37.125,210.89,14.145,219.0
119.117,233.11,200.26,3.106,78.205,40.243,169.65,180.226,13.228
129.192,207.173,77.63,174.109,158.44,234.190,51.74,50.168,204.235
32.139,125.169,215.182,160.61,156.69,126.156,132.12,37.41,185.225
76.13,64.147,13.1,173.0,1.181,183.14,144.108,66.16,42.53
152.245,249.154,219.40,180.102,94.146,42.31,80.79,41.78,168.87
248.195,226.15,14.173,22.233,184.189,172.170,191.87,131.135,195.10
240.169,63.127,40.172,182.203,39.2,252.253,165.89,130.156,24.88
230.176,81.18,160.182,111.36,128.81,80.178,33.66,66.211,67.115
232.1,3.145,206.142,85.59,81.168,171.35,170.98,162.167,86.149
152.35,87.0,70.117,68.107,94.200,222.110,91.160,100.22,26.23
158.64,83.250,236.225,243.203,237.238,27.71,18.51,232.118,217.143
42.127,200.38,84.135,195.219,246.75,54.121,149.48,71.110,159.210
166.45,111.96,171.39,151.118,129.42,234.108,177.99,142.35,60.250
164.173,49.119,52.34,115.99,229.21,197.181,169.82,50.35,50.17
231.200,70.63,116.45,78.204,253.67,238.81,163.46,10.203,140.237
74.27,17.99,173.97,221.153,159.198,235.15,227.74,155.163,222.201
122.32,188.21,83.115,117.121,124.55,213.212,209.62,27.100,10.223
119.4,205.122,16.110,4.177,40.168,166.147,243.45,66.205,223.180
211.214,241.161,217.248,38.5,59.192,115.132,192.83,176.177,186.156
134.51,69.49,223.209,249.71,54.67,111.179,92.222,243.186,252.13
122.48,228.92,22.58,130.247,177.179,235.226,224.54,100.62,21.48
220.204,82.198,48.144,245.41,240.220,17.76,168.137,40.201,113.147
89.183,241.126,109.147,66.110,14.45,114.124,210.230,172.167,195.227
16.154,187.180,201.141,216.172,11.19,63.130,71.182,116.61,47.136
190.7,32.43,67.0,193.129,232.16,225.107,251.132,9.93,15.81
100.219,164.28,190.158,166.21,190.29,137.51,14.117,66.182,117.75
104.10,9.219,146.192,55.144,177.203,226.135,242.34,180.113,204.135
178.98,116.166,98.26,59.253,214.250,111.100,96.109,79.178,165.62
237.155,92.116,143.112,97.126,215.154,217.105,183.84,51.221,129.40
160.29,127.52,161.76,166.253,75.173,184.3,113.173,27.104,158.92
80.145,50.231,47.244,167.132,21.130,230.123,78.139,253.133,120.139
242.111,171.23,27.49,153.0,244.200,11.228,160.50,222.114,91.5
15.133,232.186,119.1,131.135,79.175,171.24,45.103,139.173,149.213
107.59,174.2,99.48,191.79,13.203,62.8,112.252,200.13,121.18
204.118,99.123,147.142,104.194,35.81,226.219,215.59,67.127,153.236
234.55,143.221,222.227,212.169,169.67,238.168,154.195,22.42,95.177
171.23,139.123,44.69,17.180,210.201,54.143,18.226,174.31,188.127
68.164,77.201,255.219,4.141,93.27,163.100,22.70,226.216,14.138
154.210,160.201,56.126,97.101,144.254,199.97,248.116,214.241,28.164
255.48,115.252,174.23,189.103,98.85,221.24,217.132,52.170,136.251
88.112,236.24,163.50,229.63,236.82,189.85,27.48,84.77,60.34
1.27,69.63,45.165,148.159,198.185,180.178,224.242,230.146,101.79
133.89,29.24,140.166,139.64,68.213,26.86,194.23,84.0,124.27
82.167,84.56,7.54,207.147,23.81,208.20,133.35,31.85,252.11
165.241,190.179,201.196,101.226,61.202,165.35,102.146,45.27,214.147
60.9,31.86,30.17,154.2,1.223,159.176,165.214,31.19,137.145
103.177,26.12,249.249,253.5,239.16,225.246,117.11,169.61,153.181
217.203,81.90,9.212,182.218,135.124,254.201,205.103,118.17,237.171
96.118,65.183,154.18,160.171,121.247,222.101,228.145,182.120,35.95
138.239,16.64,96.3,163.210,234.0,167.237,57.131,132.180,54.241
61.28,244.50,162.71,148.216,40.55,48.184,244.69,193.25,108.236
11.20,50.173,6.3,84.53,131.245,67.242,106.150,64.7,214.98
210.212,185.61,43.45,59.26,228.78,220.158,63.156,56.33,152.110
144.139,8.239,13.135,213.136,92.116,150.162,198.176,254.210,154.187
239.66,229.187,47.233,238.16,111.118,109.132,251.70,23.177,171.5
245.43,115.67,121.130,196.188,75.51,93.166,26.194,77.184,204.172
168.167,41.141,54.232,149.152,224.156,234.10,209.105,147.123,194.59
246.14,254.65,203.100,46.57,252.77,215.225,5.44,26.182,46.201
6.85,7.103,246.16,163.224,217.123,202.190,124.130,141.24,19.244
110.192,52.187,227.170,127.247,222.178,24.49,176.61,208.88,129.94
48.196,6.148,210.40,209.174,182.83,209.58,240.25,131.1,139.8
225.235,199.59,149.189,77.0,245.46,109.244,170.252,155.117,44.158
49.192,255.241,64.116,1.148,108.187,10.21,16.171,37.204,233.156
191.43,66.58,33.184,47.101,61.213,149.212,11.115,55.115,159.90
41.246,103.32,143.188,118.5,192.60,198.162,81.166,221.156,143.165
12.90,18.213,214.26,23.145,120.57,192.215,40.117,186.33,139.212
240.52,210.136,27.56,240.243,214.252,106.54,27.51,130.180,130.66
